great_area,ano,qtde,color
Humanities,1997,176,"#d6604d"
Humanities,1998,197,"#d6604d"
Humanities,1999,297,"#d6604d"
Humanities,2000,286,"#d6604d"
Humanities,2001,410,"#d6604d"
Humanities,2002,471,"#d6604d"
Humanities,2003,558,"#d6604d"
Humanities,2004,571,"#d6604d"
Humanities,2005,644,"#d6604d"
Humanities,2006,655,"#d6604d"
Humanities,2007,724,"#d6604d"
Humanities,2008,617,"#d6604d"
Humanities,2009,630,"#d6604d"
Humanities,2010,554,"#d6604d"
Humanities,2011,582,"#d6604d"
Humanities,2012,460,"#d6604d"
Humanities,2013,402,"#d6604d"
Humanities,2014,342,"#d6604d"
Humanities,2015,297,"#d6604d"
Humanities,2016,198,"#d6604d"
Humanities,2017,151,"#d6604d"
Linguistics Letters and Arts,1984,2,"#b2182b"
Linguistics Letters and Arts,1985,0,"#b2182b"
Linguistics Letters and Arts,1986,0,"#b2182b"
Linguistics Letters and Arts,1987,0,"#b2182b"
Linguistics Letters and Arts,1988,0,"#b2182b"
Linguistics Letters and Arts,1989,0,"#b2182b"
Linguistics Letters and Arts,1990,0,"#b2182b"
Linguistics Letters and Arts,1991,0,"#b2182b"
Linguistics Letters and Arts,1992,4,"#b2182b"
Linguistics Letters and Arts,1993,0,"#b2182b"
Linguistics Letters and Arts,1994,3,"#b2182b"
Linguistics Letters and Arts,1995,7,"#b2182b"
Linguistics Letters and Arts,1996,4,"#b2182b"
Linguistics Letters and Arts,1997,4,"#b2182b"
Linguistics Letters and Arts,1998,12,"#b2182b"
Linguistics Letters and Arts,1999,12,"#b2182b"
Linguistics Letters and Arts,2000,13,"#b2182b"
Linguistics Letters and Arts,2001,15,"#b2182b"
Linguistics Letters and Arts,2002,25,"#b2182b"
Linguistics Letters and Arts,2003,18,"#b2182b"
Linguistics Letters and Arts,2004,15,"#b2182b"
Linguistics Letters and Arts,2005,23,"#b2182b"
Linguistics Letters and Arts,2006,32,"#b2182b"
Linguistics Letters and Arts,2007,31,"#b2182b"
Linguistics Letters and Arts,2008,15,"#b2182b"
Linguistics Letters and Arts,2009,38,"#b2182b"
Linguistics Letters and Arts,2010,21,"#b2182b"
Linguistics Letters and Arts,2011,24,"#b2182b"
Linguistics Letters and Arts,2012,25,"#b2182b"
Linguistics Letters and Arts,2013,35,"#b2182b"
Linguistics Letters and Arts,2014,29,"#b2182b"
Linguistics Letters and Arts,2015,35,"#b2182b"
Linguistics Letters and Arts,2016,23,"#b2182b"
Linguistics Letters and Arts,2017,22,"#b2182b"
