great_area,ano,qtde,color
Ciências Biológicas,2005,1895,"#4D5048"
Ciências Biológicas,2006,1940,"#4D5048"
Ciências Biológicas,2007,2472,"#4D5048"
Ciências Biológicas,2008,2741,"#4D5048"
Ciências Biológicas,2009,3086,"#4D5048"
Ciências Biológicas,2010,3316,"#4D5048"
Ciências Biológicas,2011,3782,"#4D5048"
Ciências Biológicas,2012,4045,"#4D5048"
Ciências Biológicas,2013,4428,"#4D5048"
Ciências Biológicas,2014,4601,"#4D5048"
Ciências Biológicas,2015,4465,"#4D5048"
Ciências Biológicas,2016,4606,"#4D5048"
Ciências Biológicas,2017,4439,"#4D5048"
Ciências da Saúde,1971,1,"#DD87FB"
Ciências da Saúde,1972,0,"#DD87FB"
Ciências da Saúde,1973,2,"#DD87FB"
Ciências da Saúde,1974,4,"#DD87FB"
Ciências da Saúde,1975,3,"#DD87FB"
Ciências da Saúde,1976,2,"#DD87FB"
Ciências da Saúde,1977,2,"#DD87FB"
Ciências da Saúde,1978,4,"#DD87FB"
Ciências da Saúde,1979,2,"#DD87FB"
Ciências da Saúde,1980,5,"#DD87FB"
Ciências da Saúde,1981,12,"#DD87FB"
Ciências da Saúde,1982,9,"#DD87FB"
Ciências da Saúde,1983,10,"#DD87FB"
Ciências da Saúde,1984,10,"#DD87FB"
Ciências da Saúde,1985,14,"#DD87FB"
Ciências da Saúde,1986,21,"#DD87FB"
Ciências da Saúde,1987,20,"#DD87FB"
Ciências da Saúde,1988,17,"#DD87FB"
Ciências da Saúde,1989,31,"#DD87FB"
Ciências da Saúde,1990,35,"#DD87FB"
Ciências da Saúde,1991,31,"#DD87FB"
Ciências da Saúde,1992,39,"#DD87FB"
Ciências da Saúde,1993,30,"#DD87FB"
Ciências da Saúde,1994,51,"#DD87FB"
Ciências da Saúde,1995,66,"#DD87FB"
Ciências da Saúde,1996,80,"#DD87FB"
Ciências da Saúde,1997,101,"#DD87FB"
Ciências da Saúde,1998,117,"#DD87FB"
Ciências da Saúde,1999,170,"#DD87FB"
Ciências da Saúde,2000,186,"#DD87FB"
Ciências da Saúde,2001,249,"#DD87FB"
Ciências da Saúde,2002,264,"#DD87FB"
Ciências da Saúde,2003,370,"#DD87FB"
Ciências da Saúde,2004,409,"#DD87FB"
Ciências da Saúde,2005,466,"#DD87FB"
Ciências da Saúde,2006,495,"#DD87FB"
Ciências da Saúde,2007,612,"#DD87FB"
Ciências da Saúde,2008,671,"#DD87FB"
Ciências da Saúde,2009,773,"#DD87FB"
Ciências da Saúde,2010,783,"#DD87FB"
Ciências da Saúde,2011,973,"#DD87FB"
Ciências da Saúde,2012,1109,"#DD87FB"
Ciências da Saúde,2013,1192,"#DD87FB"
Ciências da Saúde,2014,1184,"#DD87FB"
Ciências da Saúde,2015,1227,"#DD87FB"
Ciências da Saúde,2016,1193,"#DD87FB"
Ciências da Saúde,2017,1137,"#DD87FB"
Ciências Exatas e da Terra,1966,3,"#3FC0FF"
Ciências Exatas e da Terra,1967,0,"#3FC0FF"
Ciências Exatas e da Terra,1968,0,"#3FC0FF"
Ciências Exatas e da Terra,1969,0,"#3FC0FF"
Ciências Exatas e da Terra,1970,1,"#3FC0FF"
Ciências Exatas e da Terra,1971,0,"#3FC0FF"
Ciências Exatas e da Terra,1972,1,"#3FC0FF"
Ciências Exatas e da Terra,1973,3,"#3FC0FF"
Ciências Exatas e da Terra,1974,7,"#3FC0FF"
Ciências Exatas e da Terra,1975,4,"#3FC0FF"
Ciências Exatas e da Terra,1976,5,"#3FC0FF"
Ciências Exatas e da Terra,1977,9,"#3FC0FF"
Ciências Exatas e da Terra,1978,14,"#3FC0FF"
Ciências Exatas e da Terra,1979,25,"#3FC0FF"
Ciências Exatas e da Terra,1980,16,"#3FC0FF"
Ciências Exatas e da Terra,1981,11,"#3FC0FF"
Ciências Exatas e da Terra,1982,28,"#3FC0FF"
Ciências Exatas e da Terra,1983,28,"#3FC0FF"
Ciências Exatas e da Terra,1984,19,"#3FC0FF"
Ciências Exatas e da Terra,1985,16,"#3FC0FF"
Ciências Exatas e da Terra,1986,35,"#3FC0FF"
Ciências Exatas e da Terra,1987,25,"#3FC0FF"
Ciências Exatas e da Terra,1988,43,"#3FC0FF"
Ciências Exatas e da Terra,1989,49,"#3FC0FF"
Ciências Exatas e da Terra,1990,44,"#3FC0FF"
Ciências Exatas e da Terra,1991,66,"#3FC0FF"
Ciências Exatas e da Terra,1992,53,"#3FC0FF"
Ciências Exatas e da Terra,1993,66,"#3FC0FF"
Ciências Exatas e da Terra,1994,89,"#3FC0FF"
Ciências Exatas e da Terra,1995,108,"#3FC0FF"
Ciências Exatas e da Terra,1996,133,"#3FC0FF"
Ciências Exatas e da Terra,1997,167,"#3FC0FF"
Ciências Exatas e da Terra,1998,237,"#3FC0FF"
Ciências Exatas e da Terra,1999,300,"#3FC0FF"
Ciências Exatas e da Terra,2000,352,"#3FC0FF"
Ciências Exatas e da Terra,2001,363,"#3FC0FF"
Ciências Exatas e da Terra,2002,515,"#3FC0FF"
Ciências Exatas e da Terra,2003,469,"#3FC0FF"
Ciências Exatas e da Terra,2004,541,"#3FC0FF"
Ciências Exatas e da Terra,2005,692,"#3FC0FF"
Ciências Exatas e da Terra,2006,733,"#3FC0FF"
Ciências Exatas e da Terra,2007,902,"#3FC0FF"
Ciências Exatas e da Terra,2008,1011,"#3FC0FF"
Ciências Exatas e da Terra,2009,1146,"#3FC0FF"
Ciências Exatas e da Terra,2010,1171,"#3FC0FF"
Ciências Exatas e da Terra,2011,1332,"#3FC0FF"
Ciências Exatas e da Terra,2012,1516,"#3FC0FF"
Ciências Exatas e da Terra,2013,1669,"#3FC0FF"
Ciências Exatas e da Terra,2014,1745,"#3FC0FF"
Ciências Exatas e da Terra,2015,1833,"#3FC0FF"
Ciências Exatas e da Terra,2016,1883,"#3FC0FF"
Ciências Exatas e da Terra,2017,1776,"#3FC0FF"
Ciências Humanas,1976,1,"#74BF00"
Ciências Humanas,1977,0,"#74BF00"
Ciências Humanas,1978,1,"#74BF00"
Ciências Humanas,1979,0,"#74BF00"
Ciências Humanas,1980,2,"#74BF00"
Ciências Humanas,1981,5,"#74BF00"
Ciências Humanas,1982,1,"#74BF00"
Ciências Humanas,1983,5,"#74BF00"
Ciências Humanas,1984,4,"#74BF00"
Ciências Humanas,1985,8,"#74BF00"
Ciências Humanas,1986,3,"#74BF00"
Ciências Humanas,1987,10,"#74BF00"
Ciências Humanas,1988,4,"#74BF00"
Ciências Humanas,1989,7,"#74BF00"
Ciências Humanas,1990,8,"#74BF00"
Ciências Humanas,1991,13,"#74BF00"
Ciências Humanas,1992,21,"#74BF00"
Ciências Humanas,1993,28,"#74BF00"
Ciências Humanas,1994,20,"#74BF00"
Ciências Humanas,1995,19,"#74BF00"
Ciências Humanas,1996,18,"#74BF00"
Ciências Humanas,1997,30,"#74BF00"
Ciências Humanas,1998,47,"#74BF00"
Ciências Humanas,1999,58,"#74BF00"
Ciências Humanas,2000,64,"#74BF00"
Ciências Humanas,2001,94,"#74BF00"
Ciências Humanas,2002,97,"#74BF00"
Ciências Humanas,2003,123,"#74BF00"
Ciências Humanas,2004,127,"#74BF00"
Ciências Humanas,2005,118,"#74BF00"
Ciências Humanas,2006,135,"#74BF00"
Ciências Humanas,2007,196,"#74BF00"
Ciências Humanas,2008,200,"#74BF00"
Ciências Humanas,2009,235,"#74BF00"
Ciências Humanas,2010,222,"#74BF00"
Ciências Humanas,2011,236,"#74BF00"
Ciências Humanas,2012,257,"#74BF00"
Ciências Humanas,2013,287,"#74BF00"
Ciências Humanas,2014,268,"#74BF00"
Ciências Humanas,2015,286,"#74BF00"
Ciências Humanas,2016,249,"#74BF00"
Ciências Humanas,2017,236,"#74BF00"
Ciências Sociais e Aplicadas,1973,1,"#F88B16"
Ciências Sociais e Aplicadas,1974,0,"#F88B16"
Ciências Sociais e Aplicadas,1975,2,"#F88B16"
Ciências Sociais e Aplicadas,1976,0,"#F88B16"
Ciências Sociais e Aplicadas,1977,1,"#F88B16"
Ciências Sociais e Aplicadas,1978,2,"#F88B16"
Ciências Sociais e Aplicadas,1979,1,"#F88B16"
Ciências Sociais e Aplicadas,1980,1,"#F88B16"
Ciências Sociais e Aplicadas,1981,8,"#F88B16"
Ciências Sociais e Aplicadas,1982,3,"#F88B16"
Ciências Sociais e Aplicadas,1983,7,"#F88B16"
Ciências Sociais e Aplicadas,1984,8,"#F88B16"
Ciências Sociais e Aplicadas,1985,6,"#F88B16"
Ciências Sociais e Aplicadas,1986,6,"#F88B16"
Ciências Sociais e Aplicadas,1987,15,"#F88B16"
Ciências Sociais e Aplicadas,1988,5,"#F88B16"
Ciências Sociais e Aplicadas,1989,10,"#F88B16"
Ciências Sociais e Aplicadas,1990,8,"#F88B16"
Ciências Sociais e Aplicadas,1991,6,"#F88B16"
Ciências Sociais e Aplicadas,1992,11,"#F88B16"
Ciências Sociais e Aplicadas,1993,12,"#F88B16"
Ciências Sociais e Aplicadas,1994,19,"#F88B16"
Ciências Sociais e Aplicadas,1995,29,"#F88B16"
Ciências Sociais e Aplicadas,1996,36,"#F88B16"
Ciências Sociais e Aplicadas,1997,37,"#F88B16"
Ciências Sociais e Aplicadas,1998,45,"#F88B16"
Ciências Sociais e Aplicadas,1999,80,"#F88B16"
Ciências Sociais e Aplicadas,2000,71,"#F88B16"
Ciências Sociais e Aplicadas,2001,92,"#F88B16"
Ciências Sociais e Aplicadas,2002,102,"#F88B16"
Ciências Sociais e Aplicadas,2003,113,"#F88B16"
Ciências Sociais e Aplicadas,2004,126,"#F88B16"
Ciências Sociais e Aplicadas,2005,133,"#F88B16"
Ciências Sociais e Aplicadas,2006,165,"#F88B16"
Ciências Sociais e Aplicadas,2007,214,"#F88B16"
Ciências Sociais e Aplicadas,2008,207,"#F88B16"
Ciências Sociais e Aplicadas,2009,261,"#F88B16"
Ciências Sociais e Aplicadas,2010,229,"#F88B16"
Ciências Sociais e Aplicadas,2011,273,"#F88B16"
Ciências Sociais e Aplicadas,2012,289,"#F88B16"
Ciências Sociais e Aplicadas,2013,321,"#F88B16"
Ciências Sociais e Aplicadas,2014,328,"#F88B16"
Ciências Sociais e Aplicadas,2015,333,"#F88B16"
Ciências Sociais e Aplicadas,2016,319,"#F88B16"
Ciências Sociais e Aplicadas,2017,314,"#F88B16"
Engenharias,1973,1,"#3BBE90"
Engenharias,1974,0,"#3BBE90"
Engenharias,1975,0,"#3BBE90"
Engenharias,1976,1,"#3BBE90"
Engenharias,1977,3,"#3BBE90"
Engenharias,1978,3,"#3BBE90"
Engenharias,1979,2,"#3BBE90"
Engenharias,1980,5,"#3BBE90"
Engenharias,1981,7,"#3BBE90"
Engenharias,1982,3,"#3BBE90"
Engenharias,1983,4,"#3BBE90"
Engenharias,1984,4,"#3BBE90"
Engenharias,1985,11,"#3BBE90"
Engenharias,1986,5,"#3BBE90"
Engenharias,1987,9,"#3BBE90"
Engenharias,1988,9,"#3BBE90"
Engenharias,1989,9,"#3BBE90"
Engenharias,1990,16,"#3BBE90"
Engenharias,1991,17,"#3BBE90"
Engenharias,1992,21,"#3BBE90"
Engenharias,1993,17,"#3BBE90"
Engenharias,1994,32,"#3BBE90"
Engenharias,1995,23,"#3BBE90"
Engenharias,1996,48,"#3BBE90"
Engenharias,1997,78,"#3BBE90"
Engenharias,1998,98,"#3BBE90"
Engenharias,1999,115,"#3BBE90"
Engenharias,2000,142,"#3BBE90"
Engenharias,2001,167,"#3BBE90"
Engenharias,2002,224,"#3BBE90"
Engenharias,2003,224,"#3BBE90"
Engenharias,2004,300,"#3BBE90"
Engenharias,2005,387,"#3BBE90"
Engenharias,2006,402,"#3BBE90"
Engenharias,2007,441,"#3BBE90"
Engenharias,2008,525,"#3BBE90"
Engenharias,2009,676,"#3BBE90"
Engenharias,2010,671,"#3BBE90"
Engenharias,2011,730,"#3BBE90"
Engenharias,2012,858,"#3BBE90"
Engenharias,2013,1044,"#3BBE90"
Engenharias,2014,1058,"#3BBE90"
Engenharias,2015,1066,"#3BBE90"
Engenharias,2016,950,"#3BBE90"
Engenharias,2017,973,"#3BBE90"
Linguistíca Letras and Artes,1986,2,"#d1B7A9"
Linguistíca Letras and Artes,1987,0,"#d1B7A9"
Linguistíca Letras and Artes,1988,3,"#d1B7A9"
Linguistíca Letras and Artes,1989,1,"#d1B7A9"
Linguistíca Letras and Artes,1990,0,"#d1B7A9"
Linguistíca Letras and Artes,1991,1,"#d1B7A9"
Linguistíca Letras and Artes,1992,3,"#d1B7A9"
Linguistíca Letras and Artes,1993,2,"#d1B7A9"
Linguistíca Letras and Artes,1994,1,"#d1B7A9"
Linguistíca Letras and Artes,1995,3,"#d1B7A9"
Linguistíca Letras and Artes,1996,2,"#d1B7A9"
Linguistíca Letras and Artes,1997,10,"#d1B7A9"
Linguistíca Letras and Artes,1998,10,"#d1B7A9"
Linguistíca Letras and Artes,1999,5,"#d1B7A9"
Linguistíca Letras and Artes,2000,10,"#d1B7A9"
Linguistíca Letras and Artes,2001,14,"#d1B7A9"
Linguistíca Letras and Artes,2002,17,"#d1B7A9"
Linguistíca Letras and Artes,2003,24,"#d1B7A9"
Linguistíca Letras and Artes,2004,15,"#d1B7A9"
Linguistíca Letras and Artes,2005,6,"#d1B7A9"
Linguistíca Letras and Artes,2006,13,"#d1B7A9"
Linguistíca Letras and Artes,2007,21,"#d1B7A9"
Linguistíca Letras and Artes,2008,21,"#d1B7A9"
Linguistíca Letras and Artes,2009,24,"#d1B7A9"
Linguistíca Letras and Artes,2010,15,"#d1B7A9"
Linguistíca Letras and Artes,2011,24,"#d1B7A9"
Linguistíca Letras and Artes,2012,26,"#d1B7A9"
Linguistíca Letras and Artes,2013,37,"#d1B7A9"
Linguistíca Letras and Artes,2014,33,"#d1B7A9"
Linguistíca Letras and Artes,2015,37,"#d1B7A9"
Linguistíca Letras and Artes,2016,29,"#d1B7A9"
Linguistíca Letras and Artes,2017,27,"#d1B7A9"
